Customer_ID,Visit_Date,Park_Location,Customer_Type,Group_Size,Ticket_Type,Booking_Channel,Campaign_Source,Discount_Percent,Season,Is_Weekend,Ticket_Revenue_INR,FnB_Spend_INR,Merchandise_Spend_INR,Total_Revenue_INR,Repeat_Visitor,Satisfaction_Score,At_Risk_Customer
WON101149,2026-02-28,Bangalore,Family,6,Regular,Website,Search/SEM,15,Winter,Yes,6732.0,390.74,1543.12,8665.86,No,3.7,No
WON100272,2026-02-28,Kochi,Friends Group,7,Regular,Website,Search/SEM,0,Winter,Yes,9240.0,2440.31,950.88,12631.19,No,3.0,No
WON101240,2026-03-01,Kochi,Couple,2,Regular,Walk-in,Referral,10,Summer,Yes,2732.4,781.46,32.86,3546.72,No,3.2,No
WON101452,2026-03-01,Kochi,Corporate Group,44,Regular,Travel Agent/OTA,Social Media Ad,10,Summer,Yes,60112.8,22303.57,14298.65,96715.02,No,2.8,Yes
WON101444,2026-03-01,Hyderabad,Friends Group,7,Regular,Corporate Tie-up,None (Organic),25,Summer,Yes,7969.5,2711.46,1389.6,12070.56,No,3.9,No
WON100920,2026-03-01,Kochi,Family,6,Regular,Website,None (Organic),0,Summer,Yes,9108.0,2246.76,612.99,11967.75,No,3.7,No
WON101409,2026-03-01,Bangalore,Friends Group,7,Combo (Park+Resort),Corporate Tie-up,None (Organic),15,Summer,Yes,28601.65,3820.83,300.29,32722.77,Yes,3.3,No
WON100467,2026-03-01,Kochi,Family,6,Season Pass,Walk-in,Email Campaign,20,Summer,Yes,27324.0,3297.93,829.29,31451.22,Yes,2.7,No
WON101342,2026-03-01,Bangalore,Friends Group,8,Regular,Website,Referral,0,Summer,Yes,12144.0,1263.04,1021.79,14428.83,No,2.9,Yes
WON101672,2026-03-01,Bangalore,Friends Group,8,Regular,Walk-in,None (Organic),0,Summer,Yes,12144.0,3759.0,1222.37,17125.37,No,3.5,No
WON102475,2026-03-02,Bangalore,Friends Group,5,Regular,Walk-in,Email Campaign,15,Summer,No,5865.0,812.14,1679.28,8356.42,Yes,4.3,No
WON100814,2026-03-02,Kochi,Family,4,Regular,Website,Referral,10,Summer,No,4968.0,697.46,515.17,6180.63,No,3.6,No
WON101048,2026-03-02,Kochi,Solo,1,Regular,Travel Agent/OTA,Social Media Ad,15,Summer,No,1173.0,386.88,364.27,1924.15,No,3.0,No
WON101375,2026-03-03,Kochi,Family,4,Fast Track,Mobile App,Social Media Ad,10,Summer,No,9108.0,1143.58,879.82,11131.4,No,3.2,No
WON101468,2026-03-03,Kochi,Friends Group,9,Regular,Mobile App,Referral,15,Summer,No,10557.0,1738.43,0.0,12295.43,No,3.9,No
WON102460,2026-03-03,Hyderabad,Family,6,Season Pass,Walk-in,Email Campaign,15,Summer,No,26392.5,2439.92,699.18,29531.6,No,4.1,No
WON102186,2026-03-03,Bangalore,School/College Group,65,Regular,Website,None (Organic),0,Summer,No,89700.0,19670.95,4188.09,113559.04,No,4.1,No
WON101305,2026-03-03,Bangalore,Friends Group,6,Regular,Walk-in,None (Organic),0,Summer,No,8280.0,2311.5,1163.93,11755.43,No,3.2,No
WON102075,2026-03-03,Bangalore,Friends Group,9,Fast Track,Corporate Tie-up,None (Organic),25,Summer,No,17077.5,3583.86,1534.87,22196.23,Yes,3.6,No
WON101158,2026-03-04,Kochi,Family,4,Regular,Travel Agent/OTA,Social Media Ad,20,Summer,No,4416.0,1067.03,420.06,5903.09,No,3.8,No
WON101322,2026-03-04,Kochi,Friends Group,6,Season Pass,Corporate Tie-up,Email Campaign,15,Summer,No,26392.5,1605.13,835.66,28833.29,No,3.9,No
WON101195,2026-03-04,Kochi,Family,6,Regular,Travel Agent/OTA,Search/SEM,0,Summer,No,8280.0,1883.41,1878.46,12041.87,No,3.6,No
WON102999,2026-03-04,Kochi,Couple,2,Fast Track,Travel Agent/OTA,Social Media Ad,0,Summer,No,5060.0,915.23,269.82,6245.05,No,2.9,Yes
WON100795,2026-03-04,Bangalore,Family,4,Regular,Walk-in,None (Organic),0,Summer,No,5520.0,1305.22,594.11,7419.33,No,4.0,No
WON100115,2026-03-04,Bangalore,Friends Group,8,Regular,Website,Search/SEM,0,Summer,No,11040.0,2697.13,2647.61,16384.74,No,2.7,Yes
WON102218,2026-03-05,Kochi,Friends Group,6,Regular,Website,Email Campaign,10,Summer,No,7452.0,3077.52,960.1,11489.62,No,4.3,No
WON101002,2026-03-05,Kochi,School/College Group,50,Combo (Park+Resort),Website,None (Organic),0,Summer,No,218500.0,17716.4,3910.62,240127.02,No,3.5,No
WON101978,2026-03-05,Bangalore,Solo,1,Fast Track,Website,Search/SEM,0,Summer,No,2530.0,315.43,267.39,3112.82,No,2.6,Yes
WON101881,2026-03-05,Hyderabad,School/College Group,21,Regular,Website,Email Campaign,15,Summer,No,24633.0,3345.43,4210.04,32188.47,No,3.2,No
WON101060,2026-03-06,Bangalore,Family,3,Fast Track,Travel Agent/OTA,None (Organic),0,Summer,No,7590.0,1101.12,951.12,9642.24,No,3.6,No
WON102311,2026-03-06,Kochi,Couple,2,Combo (Park+Resort),Travel Agent/OTA,Offline/Hoarding,15,Summer,No,7429.0,919.84,93.83,8442.67,No,3.2,No
WON100948,2026-03-06,Kochi,Couple,2,Combo (Park+Resort),Mobile App,Email Campaign,0,Summer,No,8740.0,861.62,332.36,9933.98,No,3.1,No
WON101355,2026-03-06,Bangalore,Couple,2,Regular,Website,Offline/Hoarding,20,Summer,No,2208.0,779.91,139.29,3127.2,Yes,5.0,No
WON100614,2026-03-06,Bangalore,Family,5,Fast Track,Website,None (Organic),0,Summer,No,12650.0,2055.58,508.26,15213.84,No,3.4,No
WON102353,2026-03-06,Hyderabad,Couple,2,Fast Track,Website,Search/SEM,20,Summer,No,4048.0,634.26,557.68,5239.94,No,3.3,No
WON101050,2026-03-07,Kochi,Couple,2,Fast Track,Website,Referral,15,Summer,Yes,4731.1,462.55,465.01,5658.66,No,3.0,No
WON102895,2026-03-08,Hyderabad,School/College Group,57,Regular,Corporate Tie-up,Social Media Ad,25,Summer,Yes,64894.5,26618.64,4486.42,95999.56,No,3.3,No
WON100531,2026-03-08,Hyderabad,School/College Group,56,Combo (Park+Resort),Mobile App,Referral,10,Summer,Yes,242272.8,23040.34,19170.88,284484.02,No,3.8,No
WON101616,2026-03-09,Bangalore,Family,5,Regular,Website,Referral,0,Summer,No,6900.0,961.58,417.53,8279.11,No,3.0,No
WON101911,2026-03-09,Bangalore,Couple,2,Regular,Website,None (Organic),0,Summer,No,2760.0,962.02,184.43,3906.45,No,4.7,No
WON101117,2026-03-09,Kochi,Family,4,Regular,Walk-in,Search/SEM,15,Summer,No,4692.0,1140.43,556.71,6389.14,No,2.4,Yes
WON100767,2026-03-09,Hyderabad,Couple,2,Regular,Walk-in,None (Organic),0,Summer,No,2760.0,1033.84,485.67,4279.51,No,3.6,No
WON100735,2026-03-09,Bangalore,Corporate Group,45,Fast Track,Mobile App,Social Media Ad,0,Summer,No,113850.0,8401.49,1353.58,123605.07,No,3.9,No
WON100554,2026-03-09,Bangalore,School/College Group,78,Season Pass,Walk-in,Offline/Hoarding,0,Summer,No,403650.0,18674.1,24844.04,447168.14,Yes,3.8,No
WON102481,2026-03-09,Kochi,Friends Group,6,Season Pass,Mobile App,None (Organic),0,Summer,No,31050.0,171.74,1292.55,32514.29,No,3.8,No
WON100383,2026-03-09,Bangalore,Family,5,Fast Track,Mobile App,None (Organic),0,Summer,No,12650.0,1256.35,683.82,14590.17,No,3.1,No
WON100264,2026-03-09,Kochi,Friends Group,9,Fast Track,Walk-in,Email Campaign,15,Summer,No,19354.5,2107.69,1673.17,23135.36,No,4.3,No
WON100183,2026-03-09,Kochi,Couple,2,Combo (Park+Resort),Walk-in,Referral,10,Summer,No,7866.0,334.93,129.77,8330.7,No,2.5,Yes
WON102073,2026-03-10,Kochi,Family,3,Regular,Mobile App,Search/SEM,15,Summer,No,3519.0,1746.65,665.3,5930.95,No,3.2,No
WON101472,2026-03-10,Kochi,Couple,2,Regular,Travel Agent/OTA,Email Campaign,15,Summer,No,2346.0,156.25,0.0,2502.25,No,2.3,Yes
WON101671,2026-03-10,Kochi,Family,3,Fast Track,Travel Agent/OTA,None (Organic),0,Summer,No,7590.0,1057.74,1098.63,9746.37,No,3.6,No
WON101083,2026-03-11,Hyderabad,Friends Group,4,Regular,Walk-in,None (Organic),0,Summer,No,5520.0,971.97,703.95,7195.92,No,2.7,Yes
WON101145,2026-03-11,Bangalore,Family,3,Regular,Walk-in,None (Organic),0,Summer,No,4140.0,1182.56,734.99,6057.55,No,4.8,No
WON102254,2026-03-11,Bangalore,Friends Group,5,Regular,Corporate Tie-up,Offline/Hoarding,20,Summer,No,5520.0,1783.9,1995.62,9299.52,No,4.0,No
WON101610,2026-03-12,Bangalore,Family,3,Fast Track,Mobile App,None (Organic),0,Summer,No,7590.0,676.27,273.55,8539.82,No,4.5,No
WON102661,2026-03-12,Bangalore,Friends Group,7,Regular,Walk-in,Social Media Ad,10,Summer,No,8694.0,1905.8,690.53,11290.33,Yes,4.0,No
WON102074,2026-03-12,Hyderabad,Couple,2,Regular,Website,Referral,20,Summer,No,2208.0,360.76,435.32,3004.08,Yes,3.2,No
WON102461,2026-03-12,Kochi,Couple,2,Regular,Walk-in,None (Organic),0,Summer,No,2760.0,922.94,122.92,3805.86,No,2.5,Yes
WON101157,2026-03-13,Kochi,Family,3,Regular,Website,None (Organic),0,Summer,No,4140.0,730.38,0.0,4870.38,No,2.9,Yes
WON102119,2026-03-14,Hyderabad,Family,3,Combo (Park+Resort),Mobile App,Email Campaign,15,Summer,Yes,12257.85,1621.66,703.14,14582.65,No,3.4,No
WON102128,2026-03-14,Bangalore,Solo,1,Regular,Mobile App,None (Organic),0,Summer,Yes,1518.0,274.37,164.42,1956.79,No,3.3,No
WON102511,2026-03-15,Hyderabad,Corporate Group,30,Regular,Website,None (Organic),0,Summer,Yes,45540.0,10409.32,8687.73,64637.05,No,3.9,No
WON101553,2026-03-16,Bangalore,Family,3,Regular,Travel Agent/OTA,Search/SEM,10,Summer,No,3726.0,371.64,453.81,4551.45,Yes,3.8,No
WON101102,2026-03-16,Kochi,Family,5,Regular,Mobile App,Social Media Ad,10,Summer,No,6210.0,999.95,0.0,7209.95,No,3.6,No
WON101044,2026-03-18,Kochi,Family,6,Combo (Park+Resort),Travel Agent/OTA,Offline/Hoarding,10,Summer,No,23598.0,385.52,605.67,24589.19,No,2.7,Yes
WON101916,2026-03-18,Kochi,School/College Group,35,Season Pass,Website,Email Campaign,10,Summer,No,163012.5,12390.92,7601.87,183005.29,No,3.5,No
WON101848,2026-03-19,Kochi,Family,5,Regular,Travel Agent/OTA,None (Organic),0,Summer,No,6900.0,2899.87,1387.95,11187.82,No,3.8,No
WON100198,2026-03-19,Hyderabad,Friends Group,5,Regular,Website,Social Media Ad,20,Summer,No,5520.0,2423.32,934.89,8878.21,No,3.8,No
WON101735,2026-03-19,Hyderabad,Friends Group,4,Regular,Walk-in,None (Organic),0,Summer,No,5520.0,1676.37,770.18,7966.55,Yes,4.0,No
WON100088,2026-03-19,Bangalore,Friends Group,7,Combo (Park+Resort),Travel Agent/OTA,Social Media Ad,10,Summer,No,27531.0,759.96,1042.03,29332.99,No,2.8,Yes
WON100427,2026-03-20,Hyderabad,Corporate Group,35,Regular,Travel Agent/OTA,Social Media Ad,0,Summer,No,48300.0,11885.65,1660.25,61845.9,No,3.3,No
WON102581,2026-03-21,Bangalore,Family,3,Combo (Park+Resort),Mobile App,None (Organic),0,Summer,Yes,14421.0,672.86,786.54,15880.4,No,2.0,Yes
WON102429,2026-03-21,Hyderabad,School/College Group,64,Fast Track,Mobile App,None (Organic),0,Summer,Yes,178112.0,37743.69,2074.43,217930.12,No,3.6,No
WON101120,2026-03-21,Hyderabad,Corporate Group,29,Season Pass,Travel Agent/OTA,Social Media Ad,10,Summer,Yes,148574.25,12130.2,6609.48,167313.93,Yes,4.1,No
WON100280,2026-03-22,Bangalore,Corporate Group,43,Fast Track,Website,Social Media Ad,10,Summer,Yes,107702.1,30073.61,10007.12,147782.83,No,3.4,No
WON102394,2026-03-22,Kochi,School/College Group,66,Regular,Mobile App,Offline/Hoarding,10,Summer,Yes,90169.2,25306.17,1819.62,117294.99,No,3.3,No
WON102674,2026-03-23,Kochi,Couple,2,Season Pass,Travel Agent/OTA,Social Media Ad,10,Summer,No,9315.0,295.56,100.37,9710.93,No,2.4,Yes
WON100645,2026-03-23,Hyderabad,Family,3,Regular,Travel Agent/OTA,Referral,15,Summer,No,3519.0,999.76,464.14,4982.9,No,3.6,No
WON102757,2026-03-23,Bangalore,Friends Group,7,Combo (Park+Resort),Travel Agent/OTA,Social Media Ad,15,Summer,No,26001.5,2812.07,535.38,29348.95,No,4.8,No
WON100489,2026-03-23,Kochi,School/College Group,46,Fast Track,Mobile App,None (Organic),0,Summer,No,116380.0,10927.75,9890.09,137197.84,No,2.8,Yes
WON102135,2026-03-23,Bangalore,Friends Group,9,Regular,Website,None (Organic),0,Summer,No,12420.0,4153.2,2495.79,19068.99,No,3.7,No
WON100473,2026-03-24,Hyderabad,Family,6,Regular,Walk-in,Search/SEM,20,Summer,No,6624.0,1351.99,978.49,8954.48,No,4.2,No
WON102789,2026-03-24,Bangalore,Family,4,Regular,Website,Social Media Ad,0,Summer,No,5520.0,825.49,0.0,6345.49,Yes,2.6,No
WON102621,2026-03-24,Bangalore,Friends Group,6,Season Pass,Walk-in,Email Campaign,20,Summer,No,24840.0,2807.72,0.0,27647.72,Yes,3.4,No
WON102236,2026-03-25,Kochi,Family,5,Fast Track,Travel Agent/OTA,Offline/Hoarding,10,Summer,No,11385.0,1599.02,83.68,13067.7,No,2.5,Yes
WON100118,2026-03-25,Kochi,School/College Group,44,Fast Track,Website,Email Campaign,10,Summer,No,100188.0,7184.48,14796.08,122168.56,No,3.6,No
WON101772,2026-03-25,Bangalore,Couple,2,Regular,Travel Agent/OTA,None (Organic),0,Summer,No,2760.0,426.81,29.18,3215.99,No,3.4,No
WON102872,2026-03-25,Hyderabad,Family,6,Season Pass,Walk-in,None (Organic),0,Summer,No,31050.0,1757.43,1600.65,34408.08,Yes,4.0,No
WON102262,2026-03-25,Kochi,Couple,2,Regular,Walk-in,None (Organic),0,Summer,No,2760.0,775.01,520.7,4055.71,No,3.7,No
WON101715,2026-03-25,Bangalore,School/College Group,45,Regular,Mobile App,Email Campaign,0,Summer,No,62100.0,19993.95,5769.59,87863.54,No,3.5,No
WON100228,2026-03-25,Kochi,Family,6,Fast Track,Website,None (Organic),0,Summer,No,15180.0,2692.4,370.77,18243.17,No,4.2,No
WON100905,2026-03-25,Bangalore,Couple,2,Regular,Walk-in,Social Media Ad,10,Summer,No,2484.0,1018.12,222.64,3724.76,No,4.0,No
WON101104,2026-03-26,Hyderabad,Friends Group,5,Season Pass,Mobile App,Search/SEM,15,Summer,No,21993.75,2127.51,0.0,24121.26,No,3.9,No
WON102509,2026-03-26,Bangalore,Family,5,Regular,Website,Referral,0,Summer,No,6900.0,1566.75,1296.97,9763.72,No,3.6,No
WON100758,2026-03-27,Kochi,School/College Group,73,Regular,Corporate Tie-up,Referral,15,Summer,No,85629.0,32221.62,7679.53,125530.15,No,3.1,No
WON100922,2026-03-27,Hyderabad,Family,3,Regular,Travel Agent/OTA,Search/SEM,15,Summer,No,3519.0,1049.83,529.28,5098.11,No,4.6,No
WON102870,2026-03-27,Bangalore,Family,5,Regular,Website,None (Organic),0,Summer,No,6900.0,1836.4,1524.04,10260.44,Yes,3.5,No
WON101230,2026-03-27,Kochi,Family,5,Fast Track,Walk-in,Search/SEM,10,Summer,No,11385.0,1741.37,957.9,14084.27,Yes,3.4,No
WON102113,2026-03-27,Hyderabad,Couple,2,Season Pass,Walk-in,Search/SEM,10,Summer,No,9315.0,813.5,539.83,10668.33,No,3.8,No
WON101599,2026-03-27,Bangalore,Family,6,Fast Track,Website,Search/SEM,0,Summer,No,15180.0,2028.58,1778.39,18986.97,No,4.8,No
WON100631,2026-03-28,Hyderabad,Family,3,Regular,Mobile App,Offline/Hoarding,15,Summer,Yes,3870.9,865.45,583.78,5320.13,No,3.4,No
WON101785,2026-03-28,Bangalore,Couple,2,Fast Track,Website,Offline/Hoarding,0,Summer,Yes,5566.0,446.93,610.23,6623.16,No,3.8,No
WON101311,2026-03-28,Hyderabad,Couple,2,Combo (Park+Resort),Travel Agent/OTA,None (Organic),0,Summer,Yes,9614.0,1081.53,157.28,10852.81,No,3.1,No
WON100053,2026-03-28,Kochi,Friends Group,8,Combo (Park+Resort),Mobile App,Social Media Ad,0,Summer,Yes,38456.0,3880.37,0.0,42336.37,No,3.0,No
WON100405,2026-03-29,Hyderabad,Family,3,Regular,Mobile App,Social Media Ad,10,Summer,Yes,4098.6,1219.74,0.0,5318.34,Yes,3.5,No
WON100897,2026-03-29,Kochi,Family,6,Regular,Mobile App,None (Organic),0,Summer,Yes,9108.0,2637.48,1846.45,13591.93,No,4.0,No
WON100121,2026-03-29,Bangalore,Family,3,Combo (Park+Resort),Website,Email Campaign,20,Summer,Yes,11536.8,1091.9,522.8,13151.5,No,3.0,No
WON100197,2026-03-30,Kochi,Solo,1,Regular,Website,Social Media Ad,10,Summer,No,1242.0,366.24,179.53,1787.77,No,3.1,No
WON100671,2026-03-30,Kochi,Family,6,Fast Track,Website,Offline/Hoarding,0,Summer,No,15180.0,2058.98,0.0,17238.98,No,5.0,No
WON100594,2026-03-30,Bangalore,Family,6,Combo (Park+Resort),Website,Referral,10,Summer,No,23598.0,1861.01,725.82,26184.83,No,3.5,No
WON100853,2026-03-31,Bangalore,Friends Group,7,Regular,Corporate Tie-up,None (Organic),15,Summer,No,8211.0,1300.27,1460.65,10971.92,No,3.6,No
WON100191,2026-03-31,Bangalore,Family,6,Regular,Walk-in,None (Organic),0,Summer,No,8280.0,2627.01,1997.29,12904.3,No,3.0,No
WON101517,2026-03-31,Hyderabad,School/College Group,79,Regular,Mobile App,None (Organic),0,Summer,No,109020.0,30702.75,28655.65,168378.4,No,2.5,Yes
WON102720,2026-04-01,Bangalore,Couple,2,Regular,Website,Search/SEM,20,Summer,No,2208.0,682.28,16.24,2906.52,No,3.7,No
WON100203,2026-04-01,Hyderabad,Friends Group,6,Regular,Walk-in,Social Media Ad,10,Summer,No,7452.0,2366.98,182.81,10001.79,No,4.3,No
WON100745,2026-04-02,Bangalore,Family,5,Combo (Park+Resort),Walk-in,Social Media Ad,0,Summer,No,21850.0,1091.45,1307.08,24248.53,Yes,3.1,No
WON102425,2026-04-03,Bangalore,Corporate Group,50,Fast Track,Walk-in,None (Organic),0,Summer,No,126500.0,15458.46,2264.14,144222.6,No,4.0,No
WON100947,2026-04-03,Hyderabad,Friends Group,4,Combo (Park+Resort),Mobile App,None (Organic),0,Summer,No,17480.0,1912.97,683.74,20076.71,No,3.7,No
WON101559,2026-04-03,Kochi,Family,6,Regular,Corporate Tie-up,Email Campaign,25,Summer,No,6210.0,2954.48,1597.94,10762.42,No,3.8,No
WON100192,2026-04-03,Bangalore,Friends Group,6,Regular,Mobile App,Referral,10,Summer,No,7452.0,1671.21,1440.32,10563.53,No,4.2,No
WON102017,2026-04-03,Hyderabad,Family,6,Fast Track,Mobile App,None (Organic),0,Summer,No,15180.0,2045.8,1295.0,18520.8,No,3.2,No
WON101356,2026-04-04,Kochi,Couple,2,Season Pass,Mobile App,None (Organic),0,Summer,Yes,11385.0,1147.53,340.21,12872.74,No,4.7,No
WON100485,2026-04-04,Bangalore,Family,6,Regular,Travel Agent/OTA,None (Organic),0,Summer,Yes,9108.0,1718.95,339.62,11166.57,No,2.7,Yes
WON101781,2026-04-05,Hyderabad,Family,6,Regular,Walk-in,Email Campaign,20,Summer,Yes,7286.4,982.91,682.83,8952.14,No,2.8,Yes
WON102925,2026-04-05,Kochi,Family,3,Season Pass,Website,Email Campaign,15,Summer,Yes,14515.88,752.24,895.36,16163.48,No,4.7,No
WON102232,2026-04-06,Kochi,Family,6,Regular,Walk-in,Email Campaign,15,Summer,No,7038.0,2337.21,1721.04,11096.25,No,4.0,No
WON102356,2026-04-06,Bangalore,Friends Group,5,Combo (Park+Resort),Walk-in,Search/SEM,0,Summer,No,21850.0,1877.6,1224.58,24952.18,No,3.8,No
WON100401,2026-04-06,Kochi,Couple,2,Fast Track,Corporate Tie-up,Social Media Ad,20,Summer,No,4048.0,1135.33,174.96,5358.29,No,3.2,No
WON102243,2026-04-08,Hyderabad,Family,4,Fast Track,Travel Agent/OTA,None (Organic),0,Summer,No,10120.0,1249.76,0.0,11369.76,No,3.0,No
WON100568,2026-04-08,Kochi,School/College Group,20,Regular,Mobile App,None (Organic),0,Summer,No,27600.0,5403.24,3640.51,36643.75,No,3.1,No
WON100408,2026-04-09,Bangalore,Friends Group,7,Regular,Travel Agent/OTA,Social Media Ad,15,Summer,No,8211.0,1577.61,1954.7,11743.31,Yes,3.7,No
WON100367,2026-04-09,Bangalore,Family,6,Regular,Corporate Tie-up,Search/SEM,20,Summer,No,6624.0,2276.69,1612.51,10513.2,No,3.4,No
WON102571,2026-04-10,Bangalore,Family,4,Regular,Walk-in,Email Campaign,10,Summer,No,4968.0,1251.36,536.56,6755.92,No,2.5,Yes
WON102107,2026-04-10,Bangalore,Solo,1,Regular,Mobile App,None (Organic),0,Summer,No,1380.0,377.1,160.58,1917.68,Yes,4.1,No
WON100453,2026-04-11,Hyderabad,Couple,2,Fast Track,Website,Search/SEM,15,Summer,Yes,4731.1,981.65,410.97,6123.72,No,3.8,No
WON102012,2026-04-11,Bangalore,Family,4,Fast Track,Travel Agent/OTA,None (Organic),0,Summer,Yes,11132.0,1437.29,1321.85,13891.14,Yes,2.5,No
WON100748,2026-04-11,Kochi,Couple,2,Regular,Walk-in,None (Organic),0,Summer,Yes,3036.0,581.29,658.9,4276.19,No,3.4,No
WON102002,2026-04-11,Bangalore,Couple,2,Fast Track,Mobile App,Email Campaign,0,Summer,Yes,5566.0,1257.49,39.44,6862.93,Yes,3.6,No
WON100104,2026-04-12,Bangalore,Family,5,Combo (Park+Resort),Website,Referral,0,Summer,Yes,24035.0,2021.04,509.38,26565.42,No,2.4,Yes
WON102320,2026-04-12,Hyderabad,Family,3,Regular,Website,Search/SEM,20,Summer,Yes,3643.2,1080.9,659.95,5384.05,No,2.7,Yes
WON102191,2026-04-12,Kochi,Couple,2,Regular,Travel Agent/OTA,None (Organic),0,Summer,Yes,3036.0,738.57,629.56,4404.13,No,3.1,No
WON102801,2026-04-13,Kochi,Family,3,Combo (Park+Resort),Mobile App,None (Organic),0,Summer,No,13110.0,615.57,477.12,14202.69,No,2.4,Yes
WON100785,2026-04-13,Hyderabad,Family,5,Combo (Park+Resort),Corporate Tie-up,None (Organic),25,Summer,No,16387.5,928.46,1838.21,19154.17,No,4.8,No
WON100150,2026-04-13,Bangalore,Family,6,Fast Track,Travel Agent/OTA,None (Organic),0,Summer,No,15180.0,902.1,1758.9,17841.0,No,3.4,No
WON102083,2026-04-14,Kochi,Family,5,Fast Track,Website,Referral,0,Summer,No,12650.0,1581.97,1783.89,16015.86,Yes,4.4,No
WON101367,2026-04-14,Bangalore,Friends Group,4,Fast Track,Corporate Tie-up,Offline/Hoarding,15,Summer,No,8602.0,1602.47,288.18,10492.65,No,3.3,No
WON102251,2026-04-15,Kochi,Friends Group,4,Season Pass,Walk-in,Social Media Ad,10,Summer,No,18630.0,1472.37,513.26,20615.63,No,4.3,No
WON102472,2026-04-15,Bangalore,Friends Group,6,Regular,Walk-in,None (Organic),0,Summer,No,8280.0,2247.89,1375.66,11903.55,No,4.7,No
WON100043,2026-04-15,Bangalore,Couple,2,Regular,Mobile App,Email Campaign,0,Summer,No,2760.0,459.03,425.98,3645.01,No,2.4,Yes
WON102623,2026-04-15,Kochi,Friends Group,4,Season Pass,Website,None (Organic),0,Summer,No,20700.0,1080.7,730.67,22511.37,Yes,4.1,No
WON102209,2026-04-16,Kochi,Family,6,Combo (Park+Resort),Website,None (Organic),0,Summer,No,26220.0,967.42,603.83,27791.25,Yes,4.5,No
WON100506,2026-04-17,Hyderabad,Family,4,Combo (Park+Resort),Corporate Tie-up,Social Media Ad,15,Summer,No,14858.0,2372.84,279.25,17510.09,No,3.7,No
WON101360,2026-04-19,Bangalore,Friends Group,8,Regular,Website,None (Organic),0,Summer,Yes,12144.0,4048.69,1201.21,17393.9,No,2.8,Yes
WON100273,2026-04-20,Bangalore,Corporate Group,21,Regular,Website,Search/SEM,20,Summer,No,23184.0,3866.97,468.6,27519.57,No,4.2,No
WON102351,2026-04-20,Bangalore,Couple,2,Regular,Corporate Tie-up,None (Organic),25,Summer,No,2070.0,664.03,637.27,3371.3,No,3.8,No
WON100953,2026-04-21,Hyderabad,Corporate Group,54,Regular,Walk-in,Email Campaign,10,Summer,No,67068.0,30741.0,4435.03,102244.03,No,4.1,No
WON100937,2026-04-21,Hyderabad,Friends Group,5,Regular,Walk-in,Referral,15,Summer,No,5865.0,583.57,1225.79,7674.36,No,3.4,No
WON100242,2026-04-22,Bangalore,Solo,1,Regular,Walk-in,Email Campaign,0,Summer,No,1380.0,309.01,236.72,1925.73,No,4.0,No
WON100836,2026-04-22,Kochi,Family,6,Regular,Walk-in,Social Media Ad,10,Summer,No,7452.0,3079.98,1067.29,11599.27,No,3.1,No
WON102100,2026-04-22,Hyderabad,Corporate Group,28,Regular,Walk-in,None (Organic),0,Summer,No,38640.0,12750.31,3781.17,55171.48,No,4.2,No
WON101018,2026-04-23,Kochi,Family,3,Combo (Park+Resort),Corporate Tie-up,Social Media Ad,15,Summer,No,11143.5,48.13,487.43,11679.06,No,3.1,No
WON102382,2026-04-25,Hyderabad,Family,4,Regular,Corporate Tie-up,Social Media Ad,20,Summer,Yes,4857.6,2112.14,405.51,7375.25,Yes,4.1,No
WON100996,2026-04-26,Kochi,Solo,1,Regular,Travel Agent/OTA,Referral,15,Summer,Yes,1290.3,553.6,0.0,1843.9,Yes,3.3,No
WON102754,2026-04-26,Kochi,Family,3,Fast Track,Walk-in,None (Organic),0,Summer,Yes,8349.0,1863.43,626.89,10839.32,No,4.2,No
WON102842,2026-04-27,Hyderabad,School/College Group,31,Combo (Park+Resort),Mobile App,None (Organic),0,Summer,No,135470.0,15021.13,5098.05,155589.18,Yes,4.8,No
WON102853,2026-04-27,Hyderabad,Family,4,Regular,Mobile App,None (Organic),0,Summer,No,5520.0,1344.75,714.88,7579.63,No,2.9,Yes
WON102205,2026-04-27,Kochi,Friends Group,5,Regular,Travel Agent/OTA,None (Organic),0,Summer,No,6900.0,1832.53,935.65,9668.18,No,4.1,No
